num_expediente;fecha;hora;localizacion;numero;cod_distrito;distrito;tipo_accidente;estado_meteorol?ico;tipo_vehiculo;tipo_persona;rango_edad;sexo;cod_lesividad;lesividad;coordenada_x_utm;coordenada_y_utm;positiva_alcohol;positiva_droga
2023S004841;13/02/2023;13:55:00;CALL. LOS YEBENES / CALL. CAMARENA;38;10;LATINA;Colisi? fronto-lateral;Despejado;Motocicleta > 125cc;Conductor;De 70 a 74 a?s;Hombre;1;Atenci? en urgencias sin posterior ingreso;"436022,54";"4471972,88";N;NULL
2023S004841;13/02/2023;13:55:00;CALL. LOS YEBENES / CALL. CAMARENA;38;10;LATINA;Colisi? fronto-lateral;Despejado;Turismo;Conductor;De 70 a 74 a?s;Hombre;14;Sin asistencia sanitaria;"436022,54";"4471972,88";N;NULL
2023S004841;13/02/2023;13:55:00;CALL. LOS YEBENES / CALL. CAMARENA;38;10;LATINA;Colisi? fronto-lateral;Despejado;Turismo;Pasajero;De 65 a 69 a?s;Mujer;14;Sin asistencia sanitaria;"436022,54";"4471972,88";N;NULL
2023S004843;12/02/2023;21:50:00;"CALL. ZABALETA, 1";1;5;CHAMART?N;Ca?a;NULL;Motocicleta hasta 125cc;Conductor;Desconocido;Desconocido;NULL;NULL;"442704,362";"4476882,877";N;NULL
2023S004843;12/02/2023;21:50:00;"CALL. ZABALETA, 1";1;5;CHAMART?N;Ca?a;NULL;Turismo;Conductor;De 65 a 69 a?s;Mujer;NULL;NULL;"442704,362";"4476882,877";N;NULL
2023S004844;13/02/2023;13:45:00;"RONDA. COOPERATIVAS, 3";3;12;USERA;Colisi? fronto-lateral;Despejado;Turismo;Conductor;De 18 a 20 a?s;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;"439938,311";"4468801,014";N;NULL
2023S004844;13/02/2023;13:45:00;"RONDA. COOPERATIVAS, 3";3;12;USERA;Colisi? fronto-lateral;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;"439938,311";"4468801,014";N;NULL
2023S004844;13/02/2023;13:45:00;"RONDA. COOPERATIVAS, 3";3;12;USERA;Colisi? fronto-lateral;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;"439938,311";"4468801,014";N;NULL
2023S004845;13/02/2023;15:55:00;"CALL. CONDESA VEGA DEL POZO, 4";4;19;VIC?LVARO;Choque contra obst?ulo fijo;Despejado;Otros veh?ulos con motor;Conductor;De 45 a 49 a?s;Hombre;NULL;NULL;"448383,349";"4472742,024";N;NULL
2023S004847;13/02/2023;15:00:00;"CALL. VILLALONSO, 25";25;17;VILLAVERDE;Atropello a animal;NULL;Turismo;Conductor;De 35 a 39 a?s;Hombre;NULL;NULL;"439794,332";"4466779,415";N;NULL
2023S004848;13/02/2023;16:20:00;"AVDA. DONOSTIARRA, 1";1;15;CIUDAD LINEAL;Colisi? lateral;NULL;Furgoneta;Conductor;De 30 a 34 a?s;Hombre;NULL;NULL;"444078,514";"4476256,689";N;NULL
2023S004848;13/02/2023;16:20:00;"AVDA. DONOSTIARRA, 1";1;15;CIUDAD LINEAL;Colisi? lateral;NULL;Turismo;Conductor;De 30 a 34 a?s;Hombre;NULL;NULL;"444078,514";"4476256,689";N;NULL
2023S004852;12/02/2023;17:55:00;"CALL. ANTONIO CUMELLA, 25";25;14;MORATALAZ;Colisi? lateral;Despejado;Turismo;Conductor;De 25 a 29 a?s;Hombre;NULL;NULL;"446015,112";"4473493,739";N;NULL
2023S004852;12/02/2023;17:55:00;"CALL. ANTONIO CUMELLA, 25";25;14;MORATALAZ;Colisi? lateral;Despejado;Turismo;Conductor;De 55 a 59 a?s;Hombre;NULL;NULL;"446015,112";"4473493,739";N;NULL
2023S004853;13/02/2023;16:10:00;AVDA. MIGUEL HERNANDEZ / LUIS MARIN;11;13;PUENTE DE VALLECAS;Colisi? m?tiple;Despejado;Turismo;Conductor;De 21 a 24 a?s;Hombre;NULL;NULL;"445943,815";"4471663,168";N;NULL
2023S004853;13/02/2023;16:10:00;AVDA. MIGUEL HERNANDEZ / LUIS MARIN;11;13;PUENTE DE VALLECAS;Colisi? m?tiple;Despejado;Turismo;Conductor;De 60 a 64 a?s;Hombre;NULL;NULL;"445943,815";"4471663,168";N;NULL
2023S004853;13/02/2023;16:10:00;AVDA. MIGUEL HERNANDEZ / LUIS MARIN;11;13;PUENTE DE VALLECAS;Colisi? m?tiple;Despejado;Turismo;Conductor;De 70 a 74 a?s;Hombre;NULL;NULL;"445943,815";"4471663,168";N;NULL
2023S004855;13/02/2023;17:41:00;"PASEO. TALLERES, 3";3;17;VILLAVERDE;Atropello a persona;Despejado;Furgoneta;Conductor;Desconocido;Desconocido;NULL;NULL;"440495,14";"4466489,928";N;NULL
2023S004855;13/02/2023;17:41:00;"PASEO. TALLERES, 3";3;17;VILLAVERDE;Atropello a persona;Despejado;Furgoneta;Peat?;De 40 a 44 a?s;Hombre;1;Atenci? en urgencias sin posterior ingreso;"440495,14";"4466489,928";N;NULL
2023S004857;13/02/2023;15:55:00;"CALL. MANTUANO, 17";17;5;CHAMART?N;Colisi? lateral;Despejado;Furgoneta;Conductor;De 30 a 34 a?s;Hombre;NULL;NULL;"442753,696";"4477438,646";N;NULL
2023S004857;13/02/2023;15:55:00;"CALL. MANTUANO, 17";17;5;CHAMART?N;Colisi? lateral;Despejado;Furgoneta;Conductor;Desconocido;Desconocido;NULL;NULL;"442753,696";"4477438,646";N;NULL
2023S004857;13/02/2023;15:55:00;"CALL. MANTUANO, 17";17;5;CHAMART?N;Colisi? lateral;Despejado;Furgoneta;Pasajero;De 30 a 34 a?s;Hombre;14;Sin asistencia sanitaria;"442753,696";"4477438,646";N;NULL
2023S004857;13/02/2023;15:55:00;"CALL. MANTUANO, 17";17;5;CHAMART?N;Colisi? lateral;Despejado;Furgoneta;Pasajero;De 35 a 39 a?s;Hombre;14;Sin asistencia sanitaria;"442753,696";"4477438,646";N;NULL
2023S004858;13/02/2023;14:30:00;CALL. ANTONIO MACHADO / CALL. ALCALDE MARTIN DE ALZAGA;1;9;MONCLOA-ARAVACA;Colisi? fronto-lateral;Despejado;Otros veh?ulos con motor;Conductor;De 35 a 39 a?s;Hombre;7;Asistencia sanitaria s?o en el lugar del accidente;"439010,163";"4479315,445";N;NULL
2023S004858;13/02/2023;14:30:00;CALL. ANTONIO MACHADO / CALL. ALCALDE MARTIN DE ALZAGA;1;9;MONCLOA-ARAVACA;Colisi? fronto-lateral;Despejado;Turismo;Conductor;De 25 a 29 a?s;Hombre;14;Sin asistencia sanitaria;"439010,163";"4479315,445";N;NULL
2023S004860;13/02/2023;17:45:00;CALL. TREN DE ARGANDA / ICICLETA;8;19;VIC?LVARO;Colisi? lateral;Despejado;Ciclomotor;Conductor;De 45 a 49 a?s;Mujer;7;Asistencia sanitaria s?o en el lugar del accidente;"447293,85";"4472793,062";N;NULL
2023S004860;13/02/2023;17:45:00;CALL. TREN DE ARGANDA / ICICLETA;8;19;VIC?LVARO;Colisi? lateral;Despejado;Turismo;Conductor;De 55 a 59 a?s;Mujer;14;Sin asistencia sanitaria;"447293,85";"4472793,062";N;NULL
2023S004861;13/02/2023;15:25:00;"CALL. SAN MARCELO, 4";4;15;CIUDAD LINEAL;Alcance;Despejado;Motocicleta hasta 125cc;Conductor;De 40 a 44 a?s;Hombre;7;Asistencia sanitaria s?o en el lugar del accidente;"444148,14";"4475364,081";N;NULL
2023S004861;13/02/2023;15:25:00;"CALL. SAN MARCELO, 4";4;15;CIUDAD LINEAL;Alcance;Despejado;Turismo;Conductor;De 30 a 34 a?s;Hombre;14;Sin asistencia sanitaria;"444148,14";"4475364,081";N;NULL
2023S004861;13/02/2023;15:25:00;"CALL. SAN MARCELO, 4";4;15;CIUDAD LINEAL;Alcance;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;"444148,14";"4475364,081";N;NULL
2023S004862;13/02/2023;18:15:00;"CALL. CASTRO DE ORO, 1";1;11;CARABANCHEL;Choque contra obst?ulo fijo;Despejado;Motocicleta > 125cc;Conductor;De 55 a 59 a?s;Hombre;14;Sin asistencia sanitaria;"438063,251";"4471234,295";N;NULL
2023S004862;13/02/2023;18:15:00;"CALL. CASTRO DE ORO, 1";1;11;CARABANCHEL;Choque contra obst?ulo fijo;Despejado;Turismo;Conductor;De 55 a 59 a?s;Hombre;14;Sin asistencia sanitaria;"438063,251";"4471234,295";S;NULL
2023S004863;11/02/2023;0:00:00;CALL. BAHIA DE MALAGA / CALL. BAHIA DE LA CONCHA;18B;21;BARAJAS;Choque contra obst?ulo fijo;NULL;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;"449588,42";"4479811,879";N;NULL
2023S004864;13/02/2023;18:16:00;CALL. SAN BERNARDO / SANTO DO;1;1;CENTRO;Colisi? fronto-lateral;Despejado;Motocicleta hasta 125cc;Conductor;De 30 a 34 a?s;Hombre;7;Asistencia sanitaria s?o en el lugar del accidente;"439911,319";"4474674,671";N;NULL
2023S004864;13/02/2023;18:16:00;CALL. SAN BERNARDO / SANTO DO;1;1;CENTRO;Colisi? fronto-lateral;Despejado;Turismo;Conductor;De 55 a 59 a?s;Hombre;14;Sin asistencia sanitaria;"439911,319";"4474674,671";N;NULL
2023S004867;13/02/2023;15:25:00;BULEV. JOSE PRAT / AVDA. DEMOCRACIA;1;19;VIC?LVARO;Colisi? fronto-lateral;Despejado;Furgoneta;Conductor;De 50 a 54 a?s;Hombre;7;Asistencia sanitaria s?o en el lugar del accidente;"447634,574";"4471870,631";N;NULL
2023S004867;13/02/2023;15:25:00;BULEV. JOSE PRAT / AVDA. DEMOCRACIA;1;19;VIC?LVARO;Colisi? fronto-lateral;Despejado;Turismo;Conductor;De 45 a 49 a?s;Hombre;7;Asistencia sanitaria s?o en el lugar del accidente;"447634,574";"4471870,631";N;NULL
2023S004868;13/02/2023;14:15:00;"CALL. BRAVO MURILLO, 42";42;7;CHAMBER?;Ca?a;Despejado;Ciclomotor;Conductor;De 35 a 39 a?s;Hombre;5;Asistencia sanitaria ambulatoria con posterioridad;"440280,252";"4476864,891";N;NULL
2023S004869;13/02/2023;18:50:00;"AVDA. NUESTRA SE?ORA DE FATIMA, 101";101;11;CARABANCHEL;Alcance;NULL;Turismo;Conductor;De 30 a 34 a?s;Hombre;14;Sin asistencia sanitaria;"436445,903";"4470042,62";N;NULL
2023S004869;13/02/2023;18:50:00;"AVDA. NUESTRA SE?ORA DE FATIMA, 101";101;11;CARABANCHEL;Alcance;NULL;Turismo;Conductor;De 50 a 54 a?s;Hombre;14;Sin asistencia sanitaria;"436445,903";"4470042,62";N;NULL
2023S004870;13/02/2023;19:35:00;"AUTOV. M-30, 20XC30";20XC30;9;MONCLOA-ARAVACA;Alcance;Despejado;Turismo;Conductor;De 21 a 24 a?s;Hombre;NULL;NULL;"437426,859";"4476022,928";N;NULL
2023S004870;13/02/2023;19:35:00;"AUTOV. M-30, 20XC30";20XC30;9;MONCLOA-ARAVACA;Alcance;Despejado;Turismo;Conductor;De 45 a 49 a?s;Hombre;NULL;NULL;"437426,859";"4476022,928";N;NULL
2023S004871;13/02/2023;14:40:00;CALL. ALCALA / CALL. BARQUILLO;49;1;CENTRO;Otro;NULL;Autob?;Conductor;De 30 a 34 a?s;Hombre;14;Sin asistencia sanitaria;"440984,649";"4474496,237";N;NULL
2023S004871;13/02/2023;14:40:00;CALL. ALCALA / CALL. BARQUILLO;49;1;CENTRO;Otro;NULL;Bicicleta;Conductor;De 21 a 24 a?s;Hombre;NULL;NULL;"440984,649";"4474496,237";N;NULL
2023S004873;13/02/2023;19:20:00;"PASEO. SANTA MARIA DE LA CABEZA, 1";1;2;ARGANZUELA;Colisi? lateral;Despejado;Otros veh?ulos con motor;Conductor;De 40 a 44 a?s;Hombre;7;Asistencia sanitaria s?o en el lugar del accidente;"441118,18";"4473150,139";N;NULL
2023S004873;13/02/2023;19:20:00;"PASEO. SANTA MARIA DE LA CABEZA, 1";1;2;ARGANZUELA;Colisi? lateral;Despejado;Turismo;Conductor;De 30 a 34 a?s;Hombre;14;Sin asistencia sanitaria;"441118,18";"4473150,139";N;NULL
2023S004874;13/02/2023;17:55:00;"CALL. CASTRO DE ORO, 1";1;11;CARABANCHEL;Choque contra obst?ulo fijo;Despejado;Motocicleta > 125cc;Conductor;De 55 a 59 a?s;Hombre;14;Sin asistencia sanitaria;"438060,393";"4471237,904";N;NULL
2023S004874;13/02/2023;17:55:00;"CALL. CASTRO DE ORO, 1";1;11;CARABANCHEL;Choque contra obst?ulo fijo;Despejado;Turismo;Conductor;De 55 a 59 a?s;Hombre;14;Sin asistencia sanitaria;"438060,393";"4471237,904";S;NULL
2023S004875;13/02/2023;19:45:00;AVDA. NICETO ALCALA ZAMORA / CTRA. ESTACION DE HORTALEZA;3;16;HORTALEZA;Colisi? fronto-lateral;Despejado;Bicicleta;Conductor;De 18 a 20 a?s;Hombre;1;Atenci? en urgencias sin posterior ingreso;"444944,625";"4481404,746";N;NULL
2023S004875;13/02/2023;19:45:00;AVDA. NICETO ALCALA ZAMORA / CTRA. ESTACION DE HORTALEZA;3;16;HORTALEZA;Colisi? fronto-lateral;Despejado;Turismo;Conductor;De 55 a 59 a?s;Hombre;14;Sin asistencia sanitaria;"444944,625";"4481404,746";N;NULL
2023S004876;13/02/2023;19:00:00;"AVDA. HISPANIDAD, (PARKING T-1 LLEGADAS)";46;21;BARAJAS;Colisi? fronto-lateral;Despejado;Turismo;Conductor;De 25 a 29 a?s;Mujer;NULL;NULL;"451446,467";"4479521,395";N;NULL
2023S004876;13/02/2023;19:00:00;"AVDA. HISPANIDAD, (PARKING T-1 LLEGADAS)";46;21;BARAJAS;Colisi? fronto-lateral;Despejado;Turismo;Conductor;De 50 a 54 a?s;Hombre;NULL;NULL;"451446,467";"4479521,395";N;NULL
2023S004877;13/02/2023;19:29:00;0;7A;8;FUENCARRAL-EL PARDO;Atropello a persona;Despejado;Turismo;Conductor;De 70 a 74 a?s;Mujer;14;Sin asistencia sanitaria;"439230,365";"4481922,759";N;NULL
2023S004877;13/02/2023;19:29:00;0;7A;8;FUENCARRAL-EL PARDO;Atropello a persona;Despejado;Turismo;Peat?;M? de 74 a?s;Hombre;7;Asistencia sanitaria s?o en el lugar del accidente;"439230,365";"4481922,759";N;NULL
2023S004878;13/02/2023;18:15:00;AVDA. CIUDAD DE BARCELONA / AVDA. ALBUFERA;113;3;RETIRO;Colisi? lateral;Despejado;Motocicleta hasta 125cc;Conductor;Desconocido;Desconocido;NULL;NULL;"443213,52";"4472229,783";N;NULL
2023S004878;13/02/2023;18:15:00;AVDA. CIUDAD DE BARCELONA / AVDA. ALBUFERA;113;3;RETIRO;Colisi? lateral;Despejado;Turismo;Conductor;De 50 a 54 a?s;Hombre;NULL;NULL;"443213,52";"4472229,783";N;NULL
2023S004879;13/02/2023;19:30:00;CALL. MARCELO USERA / CALL. SAN MAGIN;167;12;USERA;Colisi? fronto-lateral;NULL;Turismo;Conductor;De 45 a 49 a?s;Mujer;NULL;NULL;"439225,275";"4470751,779";N;NULL
2023S004879;13/02/2023;19:30:00;CALL. MARCELO USERA / CALL. SAN MAGIN;167;12;USERA;Colisi? fronto-lateral;NULL;Turismo;Conductor;De 55 a 59 a?s;Hombre;NULL;NULL;"439225,275";"4470751,779";N;NULL
2023S004880;13/02/2023;18:00:00;"CALL. LOPEZ DE HOYOS, 116";116;5;CHAMART?N;Ca?a;Despejado;Motocicleta hasta 125cc;Conductor;De 50 a 54 a?s;Hombre;14;Sin asistencia sanitaria;"442822,95";"4477272,15";N;NULL
2023S004880;13/02/2023;18:00:00;"CALL. LOPEZ DE HOYOS, 116";116;5;CHAMART?N;Ca?a;Despejado;VMU el?trico;Conductor;De 25 a 29 a?s;Mujer;6;Asistencia sanitaria inmediata en centro de salud o mutua;"442822,95";"4477272,15";N;NULL
2023S004881;13/02/2023;20:57:00;"PASEO. INFANTA ISABEL, 5";5;3;RETIRO;Atropello a persona;Despejado;Turismo;Conductor;De 50 a 54 a?s;Hombre;14;Sin asistencia sanitaria;"441434,77";"4473263,026";S;NULL
2023S004881;13/02/2023;20:57:00;"PASEO. INFANTA ISABEL, 5";5;3;RETIRO;Atropello a persona;Despejado;Turismo;Peat?;De 40 a 44 a?s;Hombre;3;Ingreso superior a 24 horas;"441434,77";"4473263,026";N;NULL
2023S004882;13/02/2023;20:33:00;"CALL. FRANCOS RODRIGUEZ, 104";104;9;MONCLOA-ARAVACA;Alcance;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 45 a 49 a?s;Hombre;2;Ingreso inferior o igual a 24 horas;"439419,583";"4478871,205";N;NULL
2023S004882;13/02/2023;20:33:00;"CALL. FRANCOS RODRIGUEZ, 104";104;9;MONCLOA-ARAVACA;Alcance;Despejado;Turismo;Conductor;De 21 a 24 a?s;Hombre;14;Sin asistencia sanitaria;"439419,583";"4478871,205";N;1
2023S004883;13/02/2023;20:25:00;PLAZA. CARDENAL CISNEROS / JUAN HERR;1;9;MONCLOA-ARAVACA;Colisi? fronto-lateral;NULL;Turismo;Conductor;De 50 a 54 a?s;Hombre;NULL;NULL;"438354,54";"4476837,602";N;NULL
2023S004883;13/02/2023;20:25:00;PLAZA. CARDENAL CISNEROS / JUAN HERR;1;9;MONCLOA-ARAVACA;Colisi? fronto-lateral;NULL;Turismo;Conductor;De 55 a 59 a?s;Hombre;NULL;NULL;"438354,54";"4476837,602";N;NULL
2023S004883;13/02/2023;20:25:00;PLAZA. CARDENAL CISNEROS / JUAN HERR;1;9;MONCLOA-ARAVACA;Colisi? fronto-lateral;NULL;Turismo;Pasajero;De 45 a 49 a?s;Mujer;NULL;NULL;"438354,54";"4476837,602";N;NULL
2023S004884;13/02/2023;21:20:00;"CALL. DOCE DE OCTUBRE, 34";34;3;RETIRO;Colisi? lateral;NULL;Turismo;Conductor;De 50 a 54 a?s;Mujer;NULL;NULL;"442925,785";"4474172,663";N;NULL
2023S004884;13/02/2023;21:20:00;"CALL. DOCE DE OCTUBRE, 34";34;3;RETIRO;Colisi? lateral;NULL;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;"442925,785";"4474172,663";N;NULL
2023S004885;13/02/2023;21:15:00;"CALL. ARACNE, 3";3;20;SAN BLAS-CANILLEJAS;Choque contra obst?ulo fijo;NULL;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;"450166,126";"4477386,49";N;NULL
2023S004885;13/02/2023;21:15:00;"CALL. ARACNE, 3";3;20;SAN BLAS-CANILLEJAS;Choque contra obst?ulo fijo;NULL;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;"450166,126";"4477386,49";N;NULL
2023S004886;13/02/2023;22:10:00;CALL. ALCALA / CALL. VICENTE ESPINEL;395;15;CIUDAD LINEAL;Choque contra obst?ulo fijo;NULL;Furgoneta;Conductor;De 55 a 59 a?s;Hombre;14;Sin asistencia sanitaria;"445613,558";"4476389,372";N;NULL
2023S004886;13/02/2023;22:10:00;CALL. ALCALA / CALL. VICENTE ESPINEL;395;15;CIUDAD LINEAL;Choque contra obst?ulo fijo;NULL;Turismo;Conductor;De 50 a 54 a?s;Mujer;14;Sin asistencia sanitaria;"445613,558";"4476389,372";N;NULL
2023S004887;13/02/2023;22:50:00;"AVDA. ENTREVIAS, 140";140;13;PUENTE DE VALLECAS;Colisi? lateral;Despejado;Motocicleta hasta 125cc;Conductor;De 50 a 54 a?s;Hombre;2;Ingreso inferior o igual a 24 horas;"443922,157";"4469782,715";N;NULL
2023S004887;13/02/2023;22:50:00;"AVDA. ENTREVIAS, 140";140;13;PUENTE DE VALLECAS;Colisi? lateral;Despejado;Turismo;Conductor;De 60 a 64 a?s;Hombre;14;Sin asistencia sanitaria;"443922,157";"4469782,715";N;NULL
2023S004890;14/02/2023;0:50:00;"CALL. MARIA DE MOLINA, 27";27;5;CHAMART?N;Ca?a;Despejado;Ciclomotor;Conductor;De 21 a 24 a?s;Mujer;5;Asistencia sanitaria ambulatoria con posterioridad;"442012,625";"4476573,652";N;NULL
2023S004895;14/02/2023;2:25:00;CALL. ALCALDE SAINZ DE BARANDA / CALL. ELVIRA;109;3;RETIRO;Choque contra obst?ulo fijo;Despejado;Cami? r?ido;Conductor;De 60 a 64 a?s;Hombre;14;Sin asistencia sanitaria;"443593,041";"4474691,223";N;NULL
2023S004896;14/02/2023;7:20:00;"KM 0,700 ENTRADA MADRID";0;14;MORATALAZ;Colisi? m?tiple;Despejado;Cami? r?ido;Conductor;De 55 a 59 a?s;Hombre;NULL;NULL;"444890,568";"4474141,217";N;NULL
2023S004896;14/02/2023;7:20:00;"KM 0,700 ENTRADA MADRID";0;14;MORATALAZ;Colisi? m?tiple;Despejado;Turismo;Conductor;De 55 a 59 a?s;Hombre;NULL;NULL;"444890,568";"4474141,217";N;NULL
2023S004896;14/02/2023;7:20:00;"KM 0,700 ENTRADA MADRID";0;14;MORATALAZ;Colisi? m?tiple;Despejado;Turismo;Conductor;De 55 a 59 a?s;Mujer;NULL;NULL;"444890,568";"4474141,217";N;NULL
2023S004897;13/02/2023;22:30:00;"INTER. AEROPUERTO T-1, T-2, T-3 / AEROPUERTO";0;21;BARAJAS;Colisi? fronto-lateral;NULL;Turismo;Conductor;De 35 a 39 a?s;Hombre;NULL;NULL;"451654,756";"4479934,738";N;NULL
2023S004897;13/02/2023;22:30:00;"INTER. AEROPUERTO T-1, T-2, T-3 / AEROPUERTO";0;21;BARAJAS;Colisi? fronto-lateral;NULL;Turismo;Conductor;De 35 a 39 a?s;Hombre;NULL;NULL;"451654,756";"4479934,738";N;NULL
2023S004898;14/02/2023;8:30:00;"CALL. FRANCISCO SANCHA, 28";28;8;FUENCARRAL-EL PARDO;Choque contra obst?ulo fijo;Despejado;Sin especificar;Conductor;Desconocido;Desconocido;NULL;NULL;"441585,087";"4482138,287";N;NULL
2023S004898;14/02/2023;8:30:00;"CALL. FRANCISCO SANCHA, 28";28;8;FUENCARRAL-EL PARDO;Choque contra obst?ulo fijo;Despejado;Sin especificar;Peat?;De 21 a 24 a?s;Hombre;NULL;NULL;"441585,087";"4482138,287";N;NULL
2023S004898;14/02/2023;8:30:00;"CALL. FRANCISCO SANCHA, 28";28;8;FUENCARRAL-EL PARDO;Choque contra obst?ulo fijo;Despejado;Turismo;Conductor;De 35 a 39 a?s;Hombre;NULL;NULL;"441585,087";"4482138,287";N;NULL
2023S004898;14/02/2023;8:30:00;"CALL. FRANCISCO SANCHA, 28";28;8;FUENCARRAL-EL PARDO;Choque contra obst?ulo fijo;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;"441585,087";"4482138,287";N;NULL
2023S004899;14/02/2023;8:40:00;"AVDA. DAROCA, 294";294;19;VIC?LVARO;Choque contra obst?ulo fijo;Despejado;Cami? r?ido;Conductor;De 55 a 59 a?s;Hombre;14;Sin asistencia sanitaria;"447566,224";"4473467,922";N;NULL
2023S004899;14/02/2023;8:40:00;"AVDA. DAROCA, 294";294;19;VIC?LVARO;Choque contra obst?ulo fijo;Despejado;Motocicleta > 125cc;Conductor;De 40 a 44 a?s;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;"447566,224";"4473467,922";N;NULL
2023S004900;14/02/2023;9:55:00;"GTA. SANTA MARIA DE LA CABEZA, 5";5;2;ARGANZUELA;Colisi? fronto-lateral;Despejado;Furgoneta;Conductor;De 45 a 49 a?s;Hombre;NULL;NULL;"440687,062";"4472480,908";N;NULL
2023S004900;14/02/2023;9:55:00;"GTA. SANTA MARIA DE LA CABEZA, 5";5;2;ARGANZUELA;Colisi? fronto-lateral;Despejado;Turismo;Conductor;De 21 a 24 a?s;Mujer;NULL;NULL;"440687,062";"4472480,908";N;NULL
2023S004900;14/02/2023;9:55:00;"GTA. SANTA MARIA DE LA CABEZA, 5";5;2;ARGANZUELA;Colisi? fronto-lateral;Despejado;Turismo;Pasajero;De 21 a 24 a?s;Hombre;NULL;NULL;"440687,062";"4472480,908";N;NULL
2023S004901;14/02/2023;9:55:00;CALL. CONIFERAS / CALL. ALERCE;4;12;USERA;Colisi? fronto-lateral;Despejado;Turismo;Conductor;De 18 a 20 a?s;Mujer;NULL;NULL;"440957,275";"4468742,669";N;NULL
2023S004901;14/02/2023;9:55:00;CALL. CONIFERAS / CALL. ALERCE;4;12;USERA;Colisi? fronto-lateral;Despejado;Turismo;Conductor;De 55 a 59 a?s;Hombre;NULL;NULL;"440957,275";"4468742,669";N;NULL
2023S004902;14/02/2023;8:55:00;"AUTOV. M-30, 14NL08";14NL08;2;ARGANZUELA;Alcance;Despejado;Autob?;Conductor;De 30 a 34 a?s;Mujer;NULL;NULL;"440682,372";"4471325,912";N;NULL
2023S004902;14/02/2023;8:55:00;"AUTOV. M-30, 14NL08";14NL08;2;ARGANZUELA;Alcance;Despejado;Cami? r?ido;Conductor;De 40 a 44 a?s;Hombre;NULL;NULL;"440682,372";"4471325,912";N;NULL
2023S004903;14/02/2023;9:15:00;CALL. DOCTOR RAMON CASTROVIEJO / CALL. GUISANDO;85;9;MONCLOA-ARAVACA;Colisi? lateral;Despejado;Turismo;Conductor;De 21 a 24 a?s;Mujer;7;Asistencia sanitaria s?o en el lugar del accidente;"437993,884";"4480448,004";N;NULL
2023S004903;14/02/2023;9:15:00;CALL. DOCTOR RAMON CASTROVIEJO / CALL. GUISANDO;85;9;MONCLOA-ARAVACA;Colisi? lateral;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;"437993,884";"4480448,004";N;NULL
2023S004904;14/02/2023;9:35:00;"CALL. ESPIRITU SANTO, 18";18;1;CENTRO;Ca?a;Nublado;Motocicleta hasta 125cc;Conductor;De 50 a 54 a?s;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;"440346,277";"4475195,877";N;NULL
2023S004905;14/02/2023;10:05:00;CALL. JOSE SILVA / ARTURO S;7;15;CIUDAD LINEAL;Colisi? fronto-lateral;Nublado;Motocicleta hasta 125cc;Conductor;De 25 a 29 a?s;Mujer;5;Asistencia sanitaria ambulatoria con posterioridad;"444223,387";"4478480,351";N;NULL
2023S004905;14/02/2023;10:05:00;CALL. JOSE SILVA / ARTURO S;7;15;CIUDAD LINEAL;Colisi? fronto-lateral;Nublado;Turismo;Conductor;De 35 a 39 a?s;Hombre;14;Sin asistencia sanitaria;"444223,387";"4478480,351";N;NULL
2023S004906;05/02/2023;11:55:00;CALL. CABALLERO DE GRACIA / CALL. MONTERA;1;1;CENTRO;Atropello a persona;Despejado;Todo terreno;Conductor;De 21 a 24 a?s;Mujer;14;Sin asistencia sanitaria;"440490,144";"4474569,333";N;NULL
2023S004906;05/02/2023;11:55:00;CALL. CABALLERO DE GRACIA / CALL. MONTERA;1;1;CENTRO;Atropello a persona;Despejado;Todo terreno;Peat?;De 60 a 64 a?s;Mujer;3;Ingreso superior a 24 horas;"440490,144";"4474569,333";N;NULL
2023S004907;13/02/2023;12:30:00;"CALL. TUTOR, 26";26;9;MONCLOA-ARAVACA;Choque contra obst?ulo fijo;Despejado;Turismo;Conductor;De 50 a 54 a?s;Hombre;NULL;NULL;"439286,341";"4475537,8";N;NULL
2023S004907;13/02/2023;12:30:00;"CALL. TUTOR, 26";26;9;MONCLOA-ARAVACA;Choque contra obst?ulo fijo;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;"439286,341";"4475537,8";N;NULL
2023S004908;13/02/2023;9:50:00;"CALL. SAGASTA, 19";19;7;CHAMBER?;Otro;Despejado;Autob?;Conductor;De 55 a 59 a?s;Hombre;14;Sin asistencia sanitaria;"440711,85";"4475542,558";N;NULL
